---OutputTable---
time=49045
table_size=1267
[1] - <180 184 4426 4428 4432 4940 7062 7112 > true count=164, estimated count=42513, Key=467308
[591] - <4426 4428 4430 4434 7062 7112 > true count=13842, estimated count=42850, Key=1589484
[592] - <170 180 184 4426 4428 4438 4940 7062 7102 > true count=165, estimated count=42609, Key=2942430
[593] - <170 180 184 4436 4438 7062 7092 7112 > true count=15269, estimated count=42788, Key=3015642
[594] - <180 184 4426 4432 4438 7062 7092 7112 > true count=13891, estimated count=42935, Key=723286
[595] - <170 4426 4430 4432 4434 7092 > true count=13833, estimated count=43256, Key=1784156
[596] - <17 170 260 265 4428 4434 7062 > true count=656, estimated count=42908, Key=212520
[597] - <170 180 184 260 265 3404 4404 4428 4438 > true count=786, estimated count=43025, Key=5663253
[598] - <17 170 180 184 188 260 265 4426 4428 4438 > true count=235, estimated count=42525, Key=3681220
[599] - <170 180 184 188 4438 4940 7062 7112 > true count=24634, estimated count=42945, Key=1817866
[600] - <4428 4432 4940 7062 7092 7112 > true count=13873, estimated count=43301, Key=38538
[601] - <180 184 4426 4428 4432 4434 4438 4940 7092 > true count=13869, estimated count=43019, Key=5931770
[602] - <180 184 4426 4438 4940 7102 > true count=10137, estimated count=42779, Key=897638
[603] - <3404 4404 4428 4432 4438 7092 > true count=833, estimated count=43117, Key=1783894
[604] - <17 260 265 4426 4432 4438 7062 > true count=924, estimated count=42765, Key=1086088
[605] - <17 180 184 4426 4428 7062 7112 > true count=297, estimated count=42523, Key=3049377
[606] - <188 260 265 4426 4434 4438 7092 > true count=445, estimated count=42708, Key=1224387
[607] - <17 3404 4404 4432 4434 4438 > true count=593, estimated count=42961, Key=6689041
[608] - <180 184 260 265 4428 4432 4438 7062 7092 > true count=120, estimated count=42557, Key=7498861
[609] - <17 170 180 184 188 4432 4438 7062 7092 > true count=370, estimated count=42569, Key=3075527
[610] - <17 3404 4404 4426 4434 4438 7062 > true count=590, estimated count=42809, Key=398185
[611] - <180 184 188 4428 4432 4436 4940 7062 7102 > true count=165, estimated count=42515, Key=2957364
[612] - <180 184 4434 4436 4438 7062 7102 > true count=31608, estimated count=42967, Key=778188
[613] - <180 184 4426 4428 4434 4438 4940 7112 > true count=13857, estimated count=42854, Key=4293782
[614] - <4426 4428 4436 4438 7062 7092 7112 > true count=11152, estimated count=43261, Key=2975362
[615] - <17 170 180 184 3404 4404 4426 7062 > true count=676, estimated count=43187, Key=383667
[616] - <17 170 180 184 4426 4428 4434 4438 7062 > true count=300, estimated count=42599, Key=7174747
[617] - <188 4428 4430 4436 4438 7062 > true count=15079, estimated count=42670, Key=1696806
[618] - <170 180 184 188 4434 4438 4940 7062 7092 > true count=21631, estimated count=42836, Key=2007120
[619] - <4428 4432 4436 4438 7062 7102 > true count=10961, estimated count=42774, Key=1571210
[620] - <170 180 184 260 265 3404 4404 4434 4438 7062 > true count=553, estimated count=42537, Key=6842457
[621] - <170 180 184 3404 4404 4428 4438 7062 7092 > true count=474, estimated count=42581, Key=6078986
[622] - <180 184 4428 4438 7062 7082 > true count=132, estimated count=42639, Key=6661854
[623] - <170 180 184 3404 4404 4428 4432 4438 7062 > true count=1961, estimated count=43871, Key=6033426
[624] - <180 184 188 260 265 4428 4438 7062 7092 > true count=475, estimated count=42647, Key=3441997
[625] - <170 180 184 188 4426 4432 4438 7092 7112 > true count=304, estimated count=42652, Key=7255270
[626] - <4432 4436 4438 7062 7092 7112 > true count=15271, estimated count=42607, Key=6923772
[627] - <170 180 184 188 4428 4432 4436 4438 4940 7062 > true count=168, estimated count=42592, Key=7240386
[628] - <17 4428 4438 4940 7062 7092 > true count=3048, estimated count=42541, Key=2531745
[629] - <4426 4432 4438 4940 7092 7112 > true count=13847, estimated count=42554, Key=2692432
[630] - <180 184 4432 4434 4438 4940 7062 7112 > true count=15574, estimated count=42588, Key=503134
[631] - <188 4428 4436 4438 7062 7112 > true count=15339, estimated count=42617, Key=1600592
[632] - <170 180 184 4426 4428 4438 7062 7092 7112 > true count=13998, estimated count=42908, Key=4829292
[633] - <170 4426 4428 4432 4438 7062 7092 7112 > true count=13839, estimated count=42990, Key=3046108
[634] - <170 180 184 188 4426 4428 4430 7062 7092 > true count=235, estimated count=42569, Key=7194608
[635] - <170 180 184 188 4426 4432 4438 7102 > true count=310, estimated count=42737, Key=3365016
[636] - <188 4438 4940 7062 7102 > true count=11270, estimated count=43360, Key=4596998
[637] - <17 260 265 3404 4404 4426 7062 > true count=633, estimated count=43117, Key=6429298
[638] - <4434 4436 4438 7062 7092 7112 > true count=15370, estimated count=42731, Key=6923774
[639] - <170 180 184 4426 4428 4432 4434 4438 4940 7062 > true count=14037, estimated count=44048, Key=677878
[640] - <180 184 4430 4432 4434 4438 7062 7092 > true count=14143, estimated count=43441, Key=6188012
[641] - <170 3404 4404 4426 4432 4434 4438 > true count=829, estimated count=43040, Key=3777812
[642] - <180 184 188 4428 4434 7062 7092 7112 > true count=297, estimated count=42623, Key=2995816
[643] - <170 4428 4430 4434 4436 4438 7062 > true count=32038, estimated count=42962, Key=1011862
[644] - <4428 4430 7062 7102 > true count=12569, estimated count=42835, Key=2761122
[645] - <260 265 4428 4430 4438 7062 > true count=3574, estimated count=42530, Key=6905301
[646] - <17 3404 4404 4428 4432 4438 > true count=924, estimated count=43205, Key=6675571
[647] - <170 3404 4404 4428 4432 4434 4438 > true count=830, estimated count=42794, Key=3781798
[648] - <170 180 184 188 3404 4404 4426 4434 7062 > true count=1187, estimated count=42562, Key=4262464
[649] - <180 184 260 265 4434 4436 4438 7062 > true count=455, estimated count=42545, Key=3650355
[650] - <170 260 265 4432 4438 4940 7062 > true count=2107, estimated count=42748, Key=2912355
[651] - <170 180 184 260 265 4428 4438 7062 7092 > true count=787, estimated count=43040, Key=3434883
[652] - <188 4426 4430 4432 4434 4438 7062 > true count=13839, estimated count=43328, Key=1001302
[653] - <180 184 188 4426 4428 4432 4434 4940 7062 7092 > true count=173, estimated count=42536, Key=1883098
[654] - <170 188 260 265 7112 > true count=1196, estimated count=43438, Key=5501579
[655] - <180 184 4428 4438 4940 7062 7092 7112 > true count=15720, estimated count=43015, Key=2117700
[656] - <4426 4428 4430 4436 4438 4940 > true count=13862, estimated count=42884, Key=1602162
[657] - <170 180 184 4428 4432 4436 4438 7062 7092 > true count=15635, estimated count=43018, Key=725438
[658] - <180 184 188 260 265 3404 4404 4434 4438 7062 > true count=473, estimated count=42867, Key=6849571
[659] - <17 170 180 184 260 265 4434 7062 > true count=663, estimated count=43176, Key=6954420
[660] - <188 3404 4404 4432 4438 4940 7062 > true count=1779, estimated count=43400, Key=2218972
[661] - <170 4426 4428 4432 4436 4438 7062 7092 > true count=13958, estimated count=43908, Key=1011416
[662] - <170 260 265 4436 7092 > true count=806, estimated count=42908, Key=6304931
[663] - <170 188 4426 4434 4438 7062 7112 > true count=13948, estimated count=43549, Key=810758
[664] - <4426 4428 4434 4436 4438 4940 7062 7092 > true count=13852, estimated count=42849, Key=2835272
[665] - <170 188 4428 4430 4438 4940 7062 > true count=24099, estimated count=42754, Key=485312
[666] - <17 180 184 188 260 265 4428 4438 7062 > true count=659, estimated count=42931, Key=3306542
[667] - <170 4432 4436 4438 4940 7062 7092 > true count=15688, estimated count=43203, Key=4444066
[668] - <4428 4432 4434 4436 4438 7112 > true count=14001, estimated count=42552, Key=1887200
[669] - <180 184 4432 4434 4438 7062 7102 > true count=31510, estimated count=46517, Key=771744
[670] - <260 265 4428 4432 4438 7062 7092 > true count=806, estimated count=42673, Key=763019
[671] - <4432 4436 4438 4940 7062 7112 > true count=15569, estimated count=43491, Key=2612156
[672] - <170 180 184 4430 4432 4434 4940 > true count=42570, estimated count=44014, Key=6555218
[673] - <17 188 4428 4438 7062 7092 > true count=3079, estimated count=44997, Key=6699689
[674] - <180 184 4430 4434 4940 7092 > true count=14112, estimated count=44168, Key=858772
[675] - <3404 4404 4432 4436 7062 > true count=2498, estimated count=43515, Key=6113706
[676] - <170 180 184 4432 4436 4438 7062 7112 > true count=15556, estimated count=42910, Key=972998
[677] - <170 180 184 260 265 4426 4438 4940 7062 > true count=2093, estimated count=42747, Key=3409189
[678] - <170 180 184 188 3404 4404 4428 7062 7092 > true count=472, estimated count=42532, Key=4290344
[679] - <170 180 184 188 3404 4404 4426 4438 7092 > true count=456, estimated count=42529, Key=4278878
[680] - <170 180 184 188 4426 4428 4434 4438 4940 7062 > true count=13939, estimated count=42865, Key=7211722
[681] - <4430 4434 4436 4438 7062 7092 > true count=15287, estimated count=42627, Key=1536496
[682] - <180 184 188 4428 4430 4432 4438 7092 > true count=212, estimated count=42551, Key=4333436
[683] - <180 184 188 4428 4432 7062 7092 7112 > true count=297, estimated count=42683, Key=2990318
[684] - <170 188 3404 4404 4426 4432 4438 7062 > true count=1204, estimated count=42550, Key=729220
[685] - <17 188 260 265 4438 4940 > true count=3049, estimated count=43845, Key=840740
[686] - <170 180 184 188 4428 4430 4438 7062 7092 > true count=236, estimated count=42664, Key=7242636
[687] - <170 180 184 188 4426 4432 7062 7092 7112 > true count=304, estimated count=42717, Key=3855974
[688] - <188 4426 4428 4430 4436 > true count=12578, estimated count=42604, Key=6386776
[689] - <170 180 184 188 4430 4432 4438 4940 7062 > true count=179, estimated count=42627, Key=7236764
[690] - <180 184 4430 4434 4438 7062 7112 > true count=14131, estimated count=42729, Key=813496
[691] - <170 4432 4434 4438 7062 7092 7112 > true count=15347, estimated count=42802, Key=2970836
[692] - <4426 4430 4432 4434 4436 > true count=13841, estimated count=43847, Key=6406090
[693] - <188 4432 4438 7062 7092 7112 > true count=15344, estimated count=43634, Key=6917340
[694] - <170 180 184 188 4438 7062 7102 > true count=10121, estimated count=43046, Key=2086476
[695] - <17 170 180 184 188 260 265 4432 4438 7062 > true count=120, estimated count=42530, Key=6911592
[696] - <180 184 188 4428 4432 4434 4438 7062 7102 > true count=184, estimated count=42678, Key=730860
[697] - <180 184 4428 4434 4438 7062 7102 > true count=42287, estimated count=43072, Key=766828
[698] - <170 180 184 4426 4434 4436 4438 4940 7062 > true count=13962, estimated count=42773, Key=708418
[699] - <170 180 184 188 4426 4428 4432 4434 4438 4940 7062 > true count=179, estimated count=42651, Key=3394910
[700] - <170 180 184 188 4426 4428 4430 4434 4438 7062 > true count=235, estimated count=42745, Key=6919440
[701] - <170 180 184 4426 4432 4436 7062 7092 7102 > true count=136, estimated count=42613, Key=4827656
[702] - <170 180 184 188 4426 4432 4434 4940 > true count=13859, estimated count=43935, Key=3345170
[703] - <4432 4434 4436 4438 4940 7062 7092 > true count=15348, estimated count=43460, Key=4449422
[704] - <170 4434 4436 4438 7062 7102 > true count=42708, estimated count=42962, Key=1568046
[705] - <170 3404 4404 4426 4428 4438 4940 7062 > true count=1960, estimated count=42532, Key=6007544
[706] - <17 260 265 4426 4940 > true count=3046, estimated count=43935, Key=369000
[707] - <4426 4428 4432 4434 4436 4438 4940 7062 > true count=13892, estimated count=42800, Key=6644276
[708] - <180 184 4426 4428 4430 4438 4940 7092 > true count=13845, estimated count=43397, Key=4282766
[709] - <170 4432 4436 4438 7062 7102 > true count=31630, estimated count=43016, Key=1566952
[710] - <170 180 184 4426 4430 4434 4438 4940 7062 > true count=184, estimated count=42646, Key=690260
[711] - <4426 4430 4434 4438 7062 7112 > true count=13899, estimated count=43141, Key=1603466
[712] - <180 184 188 4430 4434 4438 7062 7092 > true count=459, estimated count=42890, Key=970608
[713] - <180 184 188 4426 4428 4436 4438 7112 > true count=295, estimated count=42516, Key=4338296
[714] - <170 188 4428 4432 4438 4940 7062 7092 > true count=15484, estimated count=42743, Key=496390
[715] - <170 188 4428 4434 4436 4940 > true count=14527, estimated count=42700, Key=6766684
[716] - <170 180 184 188 4426 4428 4432 4434 4438 7112 > true count=232, estimated count=42573, Key=6989732
[717] - <3404 4404 4426 4434 4438 4940 > true count=2588, estimated count=42529, Key=1579110
[718] - <4428 4430 4438 7102 > true count=42706, estimated count=42750, Key=7036226
[719] - <4430 4434 4436 4438 4940 7062 > true count=15272, estimated count=42625, Key=3095688
[720] - <170 4430 4432 4438 4940 7062 7092 > true count=14110, estimated count=43129, Key=4438056
[721] - <260 265 4434 4940 7092 > true count=3017, estimated count=43815, Key=4935929
[722] - <188 4432 4434 4436 4438 4940 7062 > true count=15283, estimated count=43777, Key=2826130
[723] - <170 188 260 265 4426 4432 4438 7062 > true count=1207, estimated count=43210, Key=3616217
[724] - <188 4426 4428 4432 4434 4438 7062 7092 > true count=13980, estimated count=44111, Key=1005936
[725] - <170 4434 4438 4940 7062 7102 > true count=11498, estimated count=43213, Key=2570990
[726] - <188 4428 4432 4434 4438 4940 7092 > true count=13356, estimated count=43396, Key=2950128
[727] - <4426 4430 4438 4940 7062 7112 > true count=13841, estimated count=43914, Key=2608868
[728] - <170 180 184 188 4426 4428 4432 4436 7062 7102 > true count=165, estimated count=42515, Key=912772
[729] - <188 4428 4436 4438 7062 7102 > true count=7216, estimated count=42819, Key=1564782
[730] - <180 184 188 4426 4428 4432 4434 4940 > true count=13839, estimated count=44865, Key=4304116
[731] - <170 4426 4428 4430 4438 4940 7062 7092 > true count=13875, estimated count=42787, Key=2810590
[732] - <170 4426 4428 4434 4438 4940 7062 7112 > true count=13892, estimated count=43202, Key=2818582
[733] - <170 188 4428 4438 7062 7102 > true count=10041, estimated count=43071, Key=6735652
[734] - <170 3404 4404 4434 4438 4940 7062 > true count=3846, estimated count=43061, Key=2222940
[735] - <170 188 4428 4436 4438 7112 > true count=11270, estimated count=44152, Key=7054100
[736] - <188 260 265 4428 4436 4438 7062 > true count=770, estimated count=42915, Key=1101241
[737] - <170 180 184 188 4432 4436 4438 7092 > true count=476, estimated count=42658, Key=3395824
[738] - <180 184 188 4426 4428 4436 4438 4940 > true count=11259, estimated count=42790, Key=4336124
[739] - <3404 4404 4426 4432 4434 4438 7062 > true count=1968, estimated count=42751, Key=987568
[740] - <170 180 184 3404 4404 4426 4432 4438 7062 > true count=1964, estimated count=42535, Key=6026264
[741] - <17 180 184 260 265 4426 4436 7062 > true count=116, estimated count=42581, Key=7039402
[742] - <170 180 184 4426 4428 4432 4434 4438 7062 7092 > true count=14043, estimated count=43059, Key=1875482
[743] - <180 184 188 4434 4436 4438 7112 > true count=309, estimated count=42673, Key=1198036
[744] - <180 184 188 3404 4404 4426 4940 7062 > true count=1185, estimated count=42994, Key=4418956
[745] - <170 4428 4430 4436 4438 7062 7092 > true count=14015, estimated count=42586, Key=3050520
[746] - <180 184 3404 4404 4438 4940 7092 > true count=3336, estimated count=43657, Key=6805450
[747] - <188 4426 4428 4434 4438 4940 7062 7092 > true count=13936, estimated count=43528, Key=2818580
[748] - <260 265 3404 4404 4426 4434 4438 > true count=699, estimated count=42603, Key=771529
[749] - <180 184 188 4426 4428 4434 4438 7092 7112 > true count=296, estimated count=42528, Key=721378
[750] - <180 184 260 265 4434 4438 4940 7062 > true count=2095, estimated count=42893, Key=5876859
[751] - <180 184 188 4428 4434 4438 4940 7062 7092 > true count=14557, estimated count=44943, Key=2964554
[752] - <170 180 184 4426 4428 4430 4438 4940 7062 > true count=14012, estimated count=44407, Key=670438
[753] - <170 180 184 4426 4430 4434 4438 7092 > true count=13867, estimated count=43677, Key=4329498
[754] - <4432 4434 4436 4438 7062 7102 > true count=31584, estimated count=42866, Key=1572308
[755] - <17 180 184 260 265 4428 4438 4940 7062 > true count=120, estimated count=42555, Key=3416198
[756] - <4428 4430 4432 4438 4940 7062 7092 > true count=14143, estimated count=42607, Key=4442314
[757] - <170 180 184 188 4428 4436 4438 4940 7062 > true count=15563, estimated count=43572, Key=7245590
[758] - <170 180 184 188 260 265 4428 4438 7062 7092 > true count=120, estimated count=42609, Key=4522763
[759] - <180 184 188 4426 4428 4438 4940 7112 > true count=209, estimated count=42698, Key=6564800
[760] - <180 184 4426 4428 4436 4438 4940 7062 7092 > true count=13879, estimated count=44607, Key=678554
[761] - <180 184 4428 4430 4434 4436 4438 7062 > true count=14004, estimated count=46216, Key=2073672
[762] - <170 180 184 188 4428 4430 7092 > true count=14129, estimated count=44262, Key=89584
[763] - <170 188 260 265 4426 4940 7062 > true count=1202, estimated count=43394, Key=2029007
[764] - <4426 4428 4432 4436 4438 7062 7112 > true count=13868, estimated count=43916, Key=3145654
[765] - <180 184 260 265 4426 4428 4434 > true count=2256, estimated count=44380, Key=3574969
[766] - <170 180 184 4428 4432 4438 7092 7112 > true count=13837, estimated count=44617, Key=1086660
[767] - <170 180 184 4426 4428 4432 4434 4436 4438 7062 > true count=13901, estimated count=45215, Key=403282
[768] - <180 184 188 4940 7092 7112 > true count=10163, estimated count=45137, Key=2641280
[769] - <170 180 184 260 265 4438 7062 7092 > true count=6124, estimated count=47022, Key=3692103
[770] - <180 184 4426 4438 4940 7062 7092 7112 > true count=13922, estimated count=43119, Key=2115242
[771] - <170 4426 4434 4436 4438 4940 7062 7092 > true count=13836, estimated count=44454, Key=2829922
[772] - <170 180 184 4426 4428 4434 4436 4438 7062 7092 > true count=13858, estimated count=44543, Key=1891486
[773] - <4426 4428 4432 4434 4436 4438 7062 7092 > true count=13907, estimated count=43487, Key=1025668
[774] - <170 180 184 4434 4436 4438 7062 7112 > true count=24149, estimated count=45039, Key=976984
[775] - <260 265 4428 4432 4940 7062 > true count=2091, estimated count=43987, Key=789285
[776] - <170 260 265 4426 4428 4432 4438 7062 > true count=1971, estimated count=43492, Key=4460117
[777] - <170 180 184 188 4426 4434 4436 4438 7062 > true count=13924, estimated count=43813, Key=7223586
[778] - <170 180 184 188 4432 4434 4438 7062 7092 > true count=24608, estimated count=42895, Key=7267956
[779] - <170 4436 4438 4940 7062 7102 > true count=10807, estimated count=43130, Key=2572084
[780] - <180 184 188 4428 4432 4438 4940 7092 > true count=15467, estimated count=44310, Key=6579762
[781] - <170 180 184 3404 4404 4428 4434 4438 > true count=3838, estimated count=44229, Key=2179354
[782] - <180 184 188 4428 4432 4438 7062 7112 > true count=15870, estimated count=44998, Key=961144
[783] - <180 184 188 4426 4428 4432 4436 4940 7062 7092 > true count=70, estimated count=42582, Key=1891940
[784] - <17 180 184 188 4426 4428 4434 4438 7062 > true count=410, estimated count=42548, Key=7193105
[785] - <17 260 265 3404 4404 4434 4438 7062 > true count=591, estimated count=42568, Key=2364304
[786] - <180 184 4428 4434 4438 4940 7062 7102 > true count=166, estimated count=42549, Key=498208
[787] - <170 4428 4434 4436 4438 7062 7112 > true count=14073, estimated count=43588, Key=3143856
[788] - <170 180 184 188 260 265 4426 4428 4438 7062 > true count=1198, estimated count=43321, Key=3041713
[789] - <180 184 188 4426 4436 4438 7062 7112 > true count=310, estimated count=42645, Key=968154
[790] - <180 184 4426 4428 4430 4940 7062 7092 > true count=13835, estimated count=45180, Key=461790
[791] - <180 184 188 4426 4438 4940 7062 7112 > true count=11310, estimated count=44815, Key=2771314
[792] - <170 180 184 188 260 265 4428 4432 4434 > true count=235, estimated count=42536, Key=1869173
[793] - <180 184 4426 4436 4438 7062 7092 7102 > true count=137, estimated count=42561, Key=731248
[794] - <180 184 4426 4428 4432 4436 4438 7062 7092 > true count=13888, estimated count=44688, Key=5941054
[795] - <180 184 3404 4404 4428 4438 4940 7062 > true count=3842, estimated count=43847, Key=2973368
[796] - <170 180 184 4430 4432 4434 7092 > true count=14100, estimated count=45120, Key=1069210
[797] - <180 184 4428 4432 4436 7112 > true count=14014, estimated count=46522, Key=7038452
[798] - <170 180 184 188 4428 4434 4436 4438 7062 > true count=15660, estimated count=44503, Key=7229084
[799] - <170 180 184 188 4426 4430 4438 4940 7062 > true count=212, estimated count=42620, Key=7218606
[800] - <180 184 188 4432 4436 4438 7062 7092 > true count=15273, estimated count=43725, Key=980092
[801] - <17 170 180 184 260 265 4428 4432 7062 7092 > true count=119, estimated count=42542, Key=4504246
[802] - <180 184 4426 4428 4434 7062 7092 7112 > true count=13840, estimated count=43411, Key=704318
[803] - <170 188 4426 4430 4438 7062 7092 > true count=13895, estimated count=43043, Key=714366
[804] - <4426 4428 4430 4434 4438 7112 > true count=13856, estimated count=43065, Key=1876108
[805] - <170 4434 4438 7062 7092 7102 > true count=10046, estimated count=42826, Key=6882606
[806] - <170 180 184 4428 4430 4434 4438 4940 7062 > true count=14171, estimated count=43798, Key=694246
[807] - <170 180 184 3404 4404 4428 4438 7092 > true count=3836, estimated count=43967, Key=2199692
[808] - <180 184 188 4426 4428 4430 4432 4438 > true count=13811, estimated count=45200, Key=4287610
[809] - <188 4428 4432 4436 4438 4940 7062 > true count=15561, estimated count=44468, Key=2821484
[810] - <260 265 4428 4434 4438 4940 7062 > true count=3574, estimated count=42793, Key=535493
[811] - <180 184 4426 4428 4430 4432 4438 4940 7062 > true count=13847, estimated count=44603, Key=5902700
[812] - <170 180 184 188 4426 4428 4436 4438 7062 > true count=14047, estimated count=42939, Key=7202100
[813] - <17 180 184 4432 4438 4940 7062 > true count=370, estimated count=42571, Key=2768893
[814] - <17 170 180 184 260 265 4428 4940 7062 7092 > true count=119, estimated count=42577, Key=4504754
[815] - <170 180 184 188 260 265 4426 4432 4438 7062 > true count=311, estimated count=42663, Key=3041717
[816] - <17 170 180 184 4428 4432 4434 4438 7062 > true count=235, estimated count=42591, Key=7194569
[817] - <180 184 188 4426 4430 4438 7062 7092 > true count=308, estimated count=42796, Key=951640
[818] - <170 4428 4438 4940 7062 7102 > true count=11532, estimated count=42825, Key=2567708
[819] - <188 4426 4436 4438 4940 7062 7092 > true count=11207, estimated count=43139, Key=4440802
[820] - <4432 4434 4940 7092 7112 > true count=15251, estimated count=42906, Key=4686334
[821] - <170 180 184 4426 4940 7062 7092 7112 > true count=13845, estimated count=45836, Key=4375710
[822] - <170 4426 4430 4434 4436 4438 7062 > true count=13869, estimated count=43786, Key=1010768
[823] - <188 4428 4432 4436 4438 7062 7092 > true count=14842, estimated count=43728, Key=3052996
[824] - <188 3404 4404 4428 4438 7062 7092 > true count=3848, estimated count=44252, Key=2442512
[825] - <170 180 184 260 265 4426 4428 4434 7062 > true count=697, estimated count=42914, Key=3364473
[826] - <170 180 184 4428 4438 4940 7092 7112 > true count=13867, estimated count=44619, Key=2900816
[827] - <170 180 184 188 3404 4404 4426 4428 4438 7062 > true count=1857, estimated count=44033, Key=4006328
[828] - <4426 4430 4434 4438 4940 7062 7092 > true count=13835, estimated count=43744, Key=4444770
[829] - <170 188 4436 4438 7062 7102 > true count=7238, estimated count=44495, Key=6745484
[830] - <170 180 184 3404 4404 4432 4434 4438 7062 > true count=1964, estimated count=43976, Key=6056592
[831] - <180 184 260 265 4432 4438 4940 7062 > true count=2091, estimated count=43945, Key=5871361
[832] - <180 184 188 4426 4430 4434 4438 7062 > true count=13881, estimated count=44226, Key=4336582
[833] - <180 184 4426 4430 4438 4940 7062 7092 > true count=13885, estimated count=45455, Key=487768
[834] - <170 180 184 4428 4432 4434 4438 7062 7112 > true count=14070, estimated count=44751, Key=729216
[835] - <4426 4432 4434 4438 7062 7102 > true count=12625, estimated count=43346, Key=1568750
[836] - <170 180 184 188 4432 4438 7062 7112 > true count=23872, estimated count=46035, Key=3710
[837] - <180 184 188 4426 4428 4430 4434 4438 > true count=13837, estimated count=44169, Key=4296452
[838] - <188 260 265 4430 7062 > true count=1854, estimated count=44170, Key=6210521
[839] - <170 180 184 188 3404 4404 4438 4940 7062 > true count=1970, estimated count=44128, Key=4316022
[840] - <170 180 184 4426 4428 4434 4436 4940 7062 > true count=13856, estimated count=45581, Key=675920
[841] - <170 188 4426 4438 4940 7062 7112 > true count=11365, estimated count=43510, Key=2198728
[842] - <170 4428 4432 4434 4436 4438 4940 7062 > true count=15589, estimated count=43846, Key=6640020
[843] - <170 180 184 188 4426 4940 7112 > true count=11282, estimated count=44874, Key=1998816
[844] - <170 188 260 265 4426 4428 4438 7062 > true count=3850, estimated count=43909, Key=3601893
[845] - <188 4430 4434 4436 7062 > true count=15256, estimated count=44973, Key=6127170
[846] - <170 180 184 260 265 4434 4438 4940 > true count=2091, estimated count=42829, Key=7074923
[847] - <170 180 184 4428 4432 4434 4438 4940 7062 7092 > true count=13866, estimated count=45434, Key=1915812
[848] - <17 170 188 3404 4404 4434 4438 7062 > true count=592, estimated count=42601, Key=2220441
[849] - <170 180 184 4432 4434 4436 4438 7062 7092 > true count=15468, estimated count=44086, Key=738908
[850] - <170 4430 4432 4434 4438 7062 7092 > true count=14216, estimated count=43312, Key=3050086
[851] - <17 170 260 265 3404 4404 4438 7062 > true count=2345, estimated count=43364, Key=696472
[852] - <170 180 184 4426 4434 4438 7102 > true count=13838, estimated count=43444, Key=1125270
[853] - <170 180 184 4430 4434 4436 4438 7062 > true count=15570, estimated count=45615, Key=4355598
[854] - <170 4426 4430 4432 4434 4940 > true count=13838, estimated count=43440, Key=1577844
[855] - <188 4426 4434 7092 7112 > true count=11286, estimated count=43034, Key=4055840
[856] - <180 184 188 4426 4432 7062 7112 > true count=13422, estimated count=45379, Key=3067640
[857] - <170 180 184 188 4436 4438 4940 7092 > true count=10089, estimated count=44993, Key=5633324
[858] - <170 180 184 4426 4428 4436 4940 7092 > true count=13843, estimated count=45549, Key=6550504
[859] - <170 188 260 265 4428 4438 4940 > true count=1202, estimated count=42822, Key=5855481
[860] - <4426 4432 4436 4438 7062 7102 > true count=10945, estimated count=44604, Key=1571208
[861] - <180 184 3404 4404 4428 4438 7062 7092 > true count=3846, estimated count=46202, Key=4854760
[862] - <170 180 184 188 4426 4428 4432 4438 4940 7062 > true count=13903, estimated count=44314, Key=7202880
[863] - <170 4426 4428 4430 4438 7062 7112 > true count=13932, estimated count=43485, Key=3123430
[864] - <170 188 3404 4404 4426 4438 4940 7062 > true count=1961, estimated count=44102, Key=2970048
[865] - <170 180 184 188 4434 4436 4438 4940 7062 > true count=15247, estimated count=46402, Key=7262084
[866] - <170 180 184 4426 4430 4438 7112 > true count=13866, estimated count=45105, Key=1158484
[867] - <170 180 184 4428 4432 4438 4940 7112 > true count=15629, estimated count=46074, Key=6572668
[868] - <170 3404 4404 4428 4432 4434 7062 > true count=1962, estimated count=42565, Key=382502
[869] - <170 180 184 3404 4404 4426 4428 4434 4438 > true count=674, estimated count=42539, Key=4573248
[870] - <17 170 3404 4404 4428 4434 4438 > true count=673, estimated count=42873, Key=724819
[871] - <180 184 188 4428 4438 7062 7102 > true count=314, estimated count=42754, Key=3043910
[872] - <180 184 188 4426 4432 4434 4436 7062 7102 > true count=165, estimated count=42574, Key=718032
[873] - <170 180 184 188 4426 4428 4430 4432 4434 4438 > true count=234, estimated count=42554, Key=3692354
[874] - <170 4428 4430 4434 4438 7112 > true count=41915, estimated count=43471, Key=1871852
[875] - <188 3404 4404 4426 4428 4438 4940 > true count=1777, estimated count=42574, Key=6000500
[876] - <4426 4430 4432 4438 7062 7112 > true count=13865, estimated count=44179, Key=1601008
[877] - <170 260 265 4426 4438 4940 7062 > true count=3527, estimated count=44781, Key=2900397
[878] - <170 188 4426 4428 4432 7112 > true count=13854, estimated count=43485, Key=7019204
[879] - <170 180 184 4426 4436 4438 7062 7102 > true count=10086, estimated count=44937, Key=961030
[880] - <170 180 184 188 4426 4428 4438 4940 7062 7092 > true count=13928, estimated count=42841, Key=927512
[881] - <180 184 3404 4404 4428 4436 4438 > true count=471, estimated count=42572, Key=739802
[882] - <188 3404 4404 4438 4940 7062 7092 > true count=471, estimated count=42536, Key=3842440
[883] - <4426 4430 4436 4438 4940 7062 > true count=13906, estimated count=42627, Key=3093496
[884] - <170 188 4426 4428 4434 4438 7112 > true count=13869, estimated count=43770, Key=6391260
[885] - <170 180 184 188 4436 4438 4940 7062 7102 > true count=166, estimated count=42633, Key=2018088
[886] - <170 180 184 188 4428 4432 4434 4438 4940 7062 7092 > true count=173, estimated count=42564, Key=6365900
