---OutputTable---
time=3195
table_size=2780
[1] - <2 5 9 29 40 44 56 60 > true count=490, estimated count=1952, Key=586755
[1366] - <5 9 29 40 52 58 60 74 > true count=1978, estimated count=1979, Key=736269
[1367] - <2 21 25 27 29 40 44 58 60 66 69 > true count=162, estimated count=1972, Key=765019
[1368] - <17 25 29 52 56 58 62 > true count=1961, estimated count=1977, Key=788713
[1369] - <7 17 29 36 40 52 56 58 60 66 > true count=2020, estimated count=2021, Key=774435
[1370] - <5 25 29 36 40 44 52 56 58 60 > true count=1962, estimated count=1963, Key=724007
[1371] - <3 5 29 40 46 52 58 60 62 > true count=1973, estimated count=2001, Key=721157
[1372] - <9 29 40 52 54 56 58 > true count=1119, estimated count=1975, Key=774068
[1373] - <2 36 40 44 52 56 58 62 64 > true count=526, estimated count=1988, Key=791518
[1374] - <2 5 21 29 36 44 46 48 52 58 > true count=165, estimated count=1970, Key=646011
[1375] - <7 40 52 54 58 62 74 > true count=834, estimated count=1984, Key=902035
[1376] - <9 29 52 58 60 62 66 74 > true count=1959, estimated count=1963, Key=874196
[1377] - <2 27 29 36 40 44 52 58 60 62 > true count=466, estimated count=1966, Key=728652
[1378] - <3 9 29 34 40 42 56 58 60 66 > true count=1954, estimated count=1966, Key=730259
[1379] - <3 7 29 36 40 46 52 56 58 > true count=1960, estimated count=1964, Key=647581
[1380] - <7 9 29 34 36 40 42 58 60 64 > true count=1953, estimated count=1974, Key=647753
[1381] - <9 27 29 52 56 58 60 62 > true count=819, estimated count=2006, Key=781019
[1382] - <7 25 29 36 40 44 48 56 58 60 > true count=1955, estimated count=1972, Key=706325
[1383] - <7 9 25 29 42 52 58 60 66 > true count=1960, estimated count=1965, Key=687702
[1384] - <3 7 29 34 36 40 46 52 58 > true count=1966, estimated count=1973, Key=584583
[1385] - <7 25 29 40 46 48 52 58 62 > true count=1965, estimated count=1965, Key=691249
[1386] - <17 25 34 48 58 60 > true count=1953, estimated count=1970, Key=525444
[1387] - <29 48 52 56 58 60 62 66 74 > true count=1964, estimated count=1972, Key=890749
[1388] - <36 40 52 54 58 62 74 > true count=835, estimated count=1985, Key=902064
[1389] - <3 29 36 46 52 56 58 60 66 > true count=1958, estimated count=1962, Key=787852
[1390] - <2 3 5 7 9 13 16 17 21 23 27 29 34 36 40 42 44 52 54 56 58 61 62 64 67 68 70 73 74 > true count=5, estimated count=1952, Key=2410679
[1391] - <9 29 36 46 56 58 60 66 > true count=1957, estimated count=1958, Key=778762
[1392] - <9 25 29 40 52 56 58 64 > true count=1966, estimated count=1968, Key=729011
[1393] - <13 40 48 58 60 > true count=646, estimated count=1978, Key=361419
[1394] - <7 9 25 29 34 42 52 58 60 > true count=1954, estimated count=1969, Key=600090
[1395] - <2 3 5 7 9 21 23 25 29 36 40 44 48 52 58 64 > true count=102, estimated count=1972, Key=921018
[1396] - <29 36 40 46 52 58 60 64 66 > true count=1959, estimated count=1960, Key=812631
[1397] - <3 29 48 52 56 58 60 66 72 > true count=1959, estimated count=1959, Key=844846
[1398] - <9 29 40 54 58 62 > true count=1121, estimated count=1980, Key=554118
[1399] - <7 9 25 29 42 56 58 60 > true count=1956, estimated count=1967, Key=665924
[1400] - <3 7 29 46 52 56 58 60 66 > true count=1964, estimated count=1968, Key=767215
[1401] - <9 36 52 54 58 > true count=1124, estimated count=1976, Key=350673
[1402] - <5 7 9 29 40 46 52 58 > true count=1982, estimated count=1983, Key=577328
[1403] - <2 3 5 7 21 23 29 36 38 40 44 52 58 64 > true count=101, estimated count=1969, Key=1081304
[1404] - <2 5 7 21 27 31 44 52 58 60 > true count=162, estimated count=1961, Key=538469
[1405] - <3 5 7 29 40 52 56 58 60 64 66 > true count=1961, estimated count=1962, Key=855958
[1406] - <2 5 7 9 11 13 16 17 19 21 23 29 34 36 38 40 42 44 46 49 52 54 56 58 61 62 64 67 68 70 73 74 > true count=9, estimated count=1961, Key=2507464
[1407] - <3 17 29 34 36 52 56 58 > true count=1963, estimated count=1967, Key=645515
[1408] - <5 7 29 34 36 40 48 52 58 60 62 64 66 > true count=1973, estimated count=1998, Key=1203015
[1409] - <3 27 29 48 58 62 > true count=821, estimated count=1963, Key=527541
[1410] - <2 3 5 7 9 21 23 25 29 34 36 40 44 52 58 64 > true count=98, estimated count=1983, Key=885268
[1411] - <7 29 36 40 52 56 58 60 66 74 > true count=1980, estimated count=1981, Key=866844
[1412] - <7 29 34 40 48 56 58 60 74 > true count=1953, estimated count=1977, Key=766820
[1413] - <5 29 34 40 52 56 58 60 66 74 > true count=1966, estimated count=1967, Key=864384
[1414] - <3 5 17 29 40 52 58 62 > true count=1961, estimated count=1974, Key=634080
[1415] - <5 17 29 34 36 40 52 58 60 62 > true count=1958, estimated count=1962, Key=693879
[1416] - <3 29 34 40 42 52 58 60 62 64 66 > true count=1998, estimated count=1999, Key=939628
[1417] - <3 27 29 36 40 52 56 58 > true count=691, estimated count=1969, Key=665967
[1418] - <5 7 29 38 40 52 58 60 62 > true count=1984, estimated count=1987, Key=701773
[1419] - <2 34 40 44 46 52 58 60 > true count=493, estimated count=1956, Key=724596
[1420] - <29 34 40 42 46 48 52 58 60 > true count=1969, estimated count=1973, Key=712605
[1421] - <7 9 29 36 40 48 52 56 58 60 64 > true count=1970, estimated count=2010, Key=857133
[1422] - <3 7 27 29 34 52 58 > true count=822, estimated count=1970, Key=630908
[1423] - <3 17 29 36 40 52 56 58 62 > true count=1970, estimated count=1974, Key=694411
[1424] - <5 29 36 48 56 60 74 > true count=1952, estimated count=1977, Key=851734
[1425] - <3 9 17 29 40 58 60 66 > true count=1953, estimated count=1974, Key=666600
[1426] - <29 36 52 54 58 62 74 > true count=835, estimated count=1985, Key=899869
[1427] - <3 5 7 25 29 36 40 52 56 58 60 66 > true count=1972, estimated count=1991, Key=849623
[1428] - <3 27 29 36 40 52 58 60 66 > true count=686, estimated count=1994, Key=710913
[1429] - <5 7 9 29 34 44 52 56 58 > true count=1980, estimated count=1986, Key=585396
[1430] - <29 36 42 46 52 58 60 62 66 > true count=1955, estimated count=1969, Key=815087
[1431] - <3 17 29 34 36 58 62 > true count=1966, estimated count=1966, Key=693469
[1432] - <3 5 17 29 58 60 62 > true count=1954, estimated count=1983, Key=729832
[1433] - <5 27 29 34 40 52 58 60 66 > true count=801, estimated count=2000, Key=706929
[1434] - <9 17 29 34 36 52 58 62 > true count=1967, estimated count=1977, Key=654367
[1435] - <5 7 17 29 34 40 52 58 60 62 > true count=1990, estimated count=1992, Key=658198
[1436] - <5 29 36 38 40 52 58 60 62 > true count=1953, estimated count=2015, Key=722410
[1437] - <2 7 29 34 40 44 52 56 58 62 > true count=520, estimated count=1998, Key=712630
[1438] - <9 25 29 36 40 42 52 56 58 60 > true count=1958, estimated count=1969, Key=716849
[1439] - <5 7 9 29 36 40 52 56 58 64 > true count=1974, estimated count=1976, Key=655226
[1440] - <3 9 29 36 40 42 52 58 60 62 > true count=1991, estimated count=2001, Key=711645
[1441] - <2 5 7 13 17 21 23 29 34 36 40 44 52 54 56 58 61 62 64 67 68 70 73 74 > true count=24, estimated count=1975, Key=2027114
[1442] - <2 29 40 44 52 54 58 60 62 > true count=490, estimated count=1999, Key=779431
[1443] - <36 48 52 54 74 > true count=874, estimated count=1975, Key=401248
[1444] - <2 9 25 29 36 40 44 48 52 58 60 62 > true count=496, estimated count=2003, Key=919967
[1445] - <3 5 29 34 44 52 56 58 > true count=1979, estimated count=1979, Key=660943
[1446] - <9 25 29 36 40 42 52 58 60 66 > true count=1982, estimated count=1983, Key=725319
[1447] - <3 5 7 9 29 40 48 52 56 58 60 66 > true count=1973, estimated count=1990, Key=867427
[1448] - <9 29 34 40 52 56 58 60 62 74 > true count=1958, estimated count=2002, Key=862200
[1449] - <27 29 34 36 48 52 56 58 60 > true count=827, estimated count=2000, Key=728042
[1450] - <7 29 52 54 58 62 74 > true count=842, estimated count=1992, Key=896018
[1451] - <7 29 34 40 42 52 56 58 60 62 64 66 > true count=2013, estimated count=2080, Key=1104684
[1452] - <29 34 40 42 44 52 58 60 62 66 > true count=1965, estimated count=2052, Key=830167
[1453] - <7 9 29 34 40 44 52 56 58 60 62 > true count=1955, estimated count=2246, Key=834837
[1454] - <3 9 29 42 48 52 56 58 60 > true count=1957, estimated count=1967, Key=722891
[1455] - <2 3 21 27 29 31 36 44 58 60 66 > true count=162, estimated count=1972, Key=668199
[1456] - <29 31 36 40 42 52 56 58 60 62 > true count=1957, estimated count=2041, Key=799272
[1457] - <29 34 38 40 52 56 58 62 > true count=1975, estimated count=1981, Key=745013
[1458] - <25 29 34 40 44 52 56 58 60 62 > true count=2002, estimated count=2114, Key=801214
[1459] - <7 29 36 40 46 48 52 56 58 60 62 > true count=2006, estimated count=2022, Key=897156
[1460] - <3 5 7 25 29 34 36 40 52 56 58 62 > true count=1964, estimated count=1975, Key=805137
[1461] - <7 17 29 34 40 52 56 58 60 62 66 > true count=1960, estimated count=2039, Key=897071
[1462] - <2 5 7 13 21 23 29 34 36 40 44 52 54 56 58 61 62 64 67 68 70 73 74 > true count=26, estimated count=1978, Key=2060913
[1463] - <5 7 29 36 40 48 52 56 58 60 64 66 > true count=1996, estimated count=1997, Key=1037471
[1464] - <2 5 7 11 13 16 21 23 26 27 29 34 36 38 40 42 44 50 52 54 56 58 61 62 64 67 68 70 73 74 > true count=3, estimated count=1955, Key=2490267
[1465] - <5 29 34 38 40 52 58 60 62 > true count=1994, estimated count=1998, Key=719952
[1466] - <9 25 29 34 42 48 52 58 60 > true count=1955, estimated count=1964, Key=667203
[1467] - <5 9 29 31 40 58 60 62 66 > true count=1960, estimated count=1961, Key=721434
[1468] - <9 25 29 40 42 52 58 60 62 66 > true count=1965, estimated count=1969, Key=802221
[1469] - <5 7 29 34 40 48 52 56 58 60 62 64 > true count=1969, estimated count=1993, Key=1024001
[1470] - <15 17 40 52 58 60 > true count=653, estimated count=1965, Key=536412
[1471] - <7 29 40 42 46 52 58 60 62 > true count=1974, estimated count=1990, Key=751794
[1472] - <2 5 17 21 23 29 31 34 40 42 44 52 58 64 > true count=99, estimated count=2004, Key=1164424
[1473] - <25 27 29 36 40 48 52 58 60 62 > true count=858, estimated count=2024, Key=742999
[1474] - <9 29 40 52 56 58 60 66 74 > true count=1960, estimated count=1994, Key=836114
[1475] - <17 40 42 52 56 58 60 > true count=1955, estimated count=1982, Key=804053
[1476] - <9 29 34 36 40 42 56 58 60 64 > true count=1952, estimated count=1973, Key=748878
[1477] - <2 5 7 11 13 17 19 21 23 29 34 36 40 44 46 52 54 56 58 61 62 64 67 68 73 74 > true count=20, estimated count=1966, Key=2094258
[1478] - <3 29 36 40 48 52 56 58 60 64 66 > true count=2002, estimated count=2003, Key=948642
[1479] - <25 29 40 54 58 60 62 > true count=1106, estimated count=1984, Key=821074
[1480] - <7 25 29 34 40 42 48 52 56 58 60 > true count=1970, estimated count=1975, Key=811201
[1481] - <3 5 7 25 29 34 40 48 52 56 58 60 > true count=1953, estimated count=1970, Key=817331
[1482] - <2 5 7 9 13 17 21 23 27 29 34 36 40 44 48 52 54 56 58 61 62 64 67 68 70 73 74 > true count=7, estimated count=1959, Key=2357572
[1483] - <25 34 36 46 48 52 58 60 62 > true count=1952, estimated count=1966, Key=763101
[1484] - <29 31 40 52 56 58 60 62 64 > true count=1985, estimated count=1993, Key=831754
[1485] - <2 25 40 44 52 56 58 60 62 66 > true count=495, estimated count=1959, Key=865519
[1486] - <15 29 36 40 58 60 > true count=650, estimated count=1962, Key=514144
[1487] - <5 7 27 36 48 52 58 60 > true count=802, estimated count=1976, Key=683407
[1488] - <9 29 31 40 52 56 58 60 62 66 > true count=1972, estimated count=1974, Key=848681
[1489] - <29 34 40 44 52 56 58 60 64 > true count=1965, estimated count=2070, Key=790449
[1490] - <7 29 38 40 58 60 62 66 > true count=1957, estimated count=1961, Key=790762
[1491] - <3 7 9 29 42 56 58 60 62 > true count=1953, estimated count=1963, Key=679076
[1492] - <5 7 9 25 29 48 52 56 58 60 66 > true count=1969, estimated count=1970, Key=783281
[1493] - <7 9 29 36 40 56 58 74 > true count=1970, estimated count=1989, Key=679307
[1494] - <17 29 34 40 48 52 56 58 60 62 > true count=1961, estimated count=1981, Key=812202
[1495] - <7 29 34 48 58 60 62 74 > true count=1955, estimated count=1979, Key=801798
[1496] - <5 9 29 34 40 42 52 56 58 60 62 66 > true count=2004, estimated count=2006, Key=1009107
[1497] - <3 5 29 40 42 48 52 56 58 60 66 > true count=1973, estimated count=1986, Key=872397
[1498] - <7 9 29 36 40 52 58 74 > true count=1980, estimated count=1981, Key=664983
[1499] - <5 29 36 40 42 46 52 58 60 > true count=1973, estimated count=1989, Key=682786
[1500] - <3 5 25 29 34 40 48 52 56 58 60 66 > true count=1965, estimated count=1983, Key=943154
[1501] - <7 9 29 34 40 46 52 58 60 > true count=2003, estimated count=2004, Key=645789
[1502] - <3 5 29 34 40 42 52 56 58 60 62 66 > true count=1995, estimated count=2002, Key=1006917
[1503] - <29 34 36 40 48 52 56 58 60 74 > true count=1983, estimated count=2007, Key=832155
[1504] - <5 25 29 44 52 56 58 60 66 > true count=1966, estimated count=1971, Key=773077
[1505] - <7 9 25 29 34 36 40 48 52 56 58 60 62 > true count=1995, estimated count=2027, Key=1092546
[1506] - <25 29 36 48 52 58 62 74 > true count=1963, estimated count=1963, Key=780618
[1507] - <2 3 5 7 9 13 16 17 21 23 27 29 31 34 36 40 44 52 54 56 58 61 62 64 67 68 70 73 74 > true count=5, estimated count=1957, Key=2389996
[1508] - <3 5 29 36 40 42 48 52 56 58 60 > true count=1985, estimated count=1994, Key=804243
[1509] - <34 40 42 44 56 58 60 62 > true count=1953, estimated count=1977, Key=788188
[1510] - <3 7 29 31 34 40 52 56 58 60 62 > true count=1970, estimated count=1983, Key=796942
[1511] - <7 9 29 40 46 52 56 58 60 > true count=2006, estimated count=2007, Key=713411
[1512] - <2 5 7 21 27 29 31 36 40 44 58 60 > true count=161, estimated count=2002, Key=724842
[1513] - <34 36 48 54 58 60 > true count=1103, estimated count=1979, Key=560642
[1514] - <5 29 36 40 42 48 52 56 58 60 64 66 > true count=1980, estimated count=1981, Key=1071578
[1515] - <5 36 40 46 48 56 58 60 62 > true count=1955, estimated count=1973, Key=783415
[1516] - <25 29 34 40 52 58 62 74 > true count=1970, estimated count=1982, Key=762216
[1517] - <7 9 29 31 40 52 56 58 60 62 > true count=1971, estimated count=1987, Key=755178
[1518] - <5 29 48 52 56 58 60 74 > true count=1969, estimated count=1994, Key=805472
[1519] - <7 29 34 40 46 48 52 58 60 62 66 > true count=1963, estimated count=2054, Key=906224
[1520] - <2 25 27 36 44 48 52 58 60 > true count=465, estimated count=1968, Key=674222
[1521] - <2 25 27 36 40 44 48 58 60 > true count=465, estimated count=1967, Key=631218
[1522] - <5 7 9 29 46 52 58 60 > true count=1967, estimated count=1968, Key=641836
[1523] - <3 29 31 34 36 40 48 52 58 60 62 > true count=1953, estimated count=1974, Key=805223
[1524] - <3 29 31 34 36 40 52 56 58 60 62 > true count=1958, estimated count=1971, Key=822911
[1525] - <5 7 9 29 34 36 40 52 58 60 64 > true count=1984, estimated count=1985, Key=704984
[1526] - <3 5 29 34 46 52 58 60 66 > true count=1957, estimated count=1964, Key=711387
[1527] - <5 27 29 40 52 56 58 > true count=830, estimated count=1984, Key=730037
[1528] - <5 7 17 29 40 52 58 60 62 66 > true count=1964, estimated count=1966, Key=750202
[1529] - <7 29 48 52 56 58 60 66 74 > true count=1954, estimated count=1960, Key=845944
[1530] - <7 17 29 34 36 40 48 52 56 58 60 > true count=1957, estimated count=2002, Key=788667
[1531] - <5 17 29 34 40 52 56 58 60 62 > true count=1968, estimated count=1972, Key=765531
[1532] - <5 29 34 36 40 46 48 52 56 58 60 > true count=1957, estimated count=1995, Key=837842
[1533] - <2 5 29 36 40 44 48 52 56 58 62 > true count=500, estimated count=1976, Key=815390
[1534] - <7 9 29 34 46 52 56 58 > true count=1970, estimated count=1976, Key=668633
[1535] - <2 3 5 7 11 13 16 21 23 27 29 34 36 38 40 42 44 52 54 56 58 61 62 64 67 68 73 74 > true count=5, estimated count=1952, Key=2471016
[1536] - <7 25 29 46 48 52 56 58 > true count=1955, estimated count=1962, Key=706799
[1537] - <5 34 36 40 48 58 74 > true count=1965, estimated count=1966, Key=809371
[1538] - <25 29 34 40 42 52 56 58 60 64 > true count=1965, estimated count=1976, Key=798174
[1539] - <29 31 40 42 52 56 58 60 62 66 > true count=1987, estimated count=1991, Key=864842
[1540] - <3 5 7 9 25 29 40 52 58 60 > true count=1984, estimated count=2005, Key=484210
[1541] - <29 40 54 56 58 60 74 > true count=862, estimated count=1954, Key=901339
[1542] - <3 7 29 34 40 46 52 58 60 66 > true count=1958, estimated count=2050, Key=725805
[1543] - <3 7 29 40 52 58 74 > true count=1975, estimated count=1984, Key=796993
[1544] - <5 29 31 34 40 42 52 58 60 62 > true count=1955, estimated count=1963, Key=721059
[1545] - <9 29 31 36 40 52 56 58 60 66 > true count=1957, estimated count=1959, Key=783459
[1546] - <5 27 29 52 56 58 60 > true count=814, estimated count=1966, Key=780953
[1547] - <7 25 29 34 40 44 52 58 60 62 > true count=1994, estimated count=1996, Key=723577
[1548] - <29 40 46 52 56 58 60 64 > true count=1973, estimated count=1974, Key=809045
[1549] - <3 5 7 9 29 36 40 52 56 58 60 62 66 > true count=1968, estimated count=1978, Key=1043085
[1550] - <7 27 29 34 36 40 52 58 60 66 > true count=807, estimated count=2029, Key=704267
[1551] - <5 7 27 40 48 60 > true count=802, estimated count=1975, Key=463549
[1552] - <7 29 34 36 40 48 52 58 60 74 > true count=1959, estimated count=2006, Key=764968
[1553] - <29 34 40 52 54 56 58 62 > true count=1133, estimated count=2000, Key=776885
[1554] - <9 29 36 46 52 56 58 60 62 > true count=1956, estimated count=1967, Key=785670
[1555] - <3 5 9 25 29 40 52 58 60 62 > true count=1988, estimated count=2009, Key=625553
[1556] - <29 40 52 58 60 70 > true count=1960, estimated count=1967, Key=617021
[1557] - <3 9 17 29 52 58 60 66 > true count=1968, estimated count=1968, Key=699588
[1558] - <7 9 29 34 40 52 56 58 74 > true count=1980, estimated count=1986, Key=692617
[1559] - <3 29 34 36 40 46 52 58 62 > true count=1964, estimated count=1974, Key=667950
[1560] - <7 9 25 29 34 36 40 52 56 58 60 62 66 > true count=1958, estimated count=2034, Key=1121004
[1561] - <7 25 29 34 40 42 52 56 58 60 62 > true count=2001, estimated count=2012, Key=836427
[1562] - <5 7 17 40 56 58 60 66 > true count=1953, estimated count=1954, Key=731415
[1563] - <2 3 5 7 9 11 13 17 21 23 25 27 29 34 36 40 44 50 52 54 56 58 61 62 64 67 68 70 73 74 > true count=5, estimated count=1954, Key=2335753
[1564] - <2 3 5 7 11 13 16 21 23 27 29 34 36 38 40 44 50 52 54 56 58 61 62 64 67 68 70 73 74 > true count=5, estimated count=1956, Key=2464394
[1565] - <2 5 29 34 36 40 44 48 52 58 60 62 > true count=504, estimated count=2030, Key=932660
[1566] - <2 40 42 44 52 56 60 > true count=491, estimated count=1979, Key=769936
[1567] - <5 7 29 54 58 60 > true count=1110, estimated count=2097, Key=521399
[1568] - <27 29 34 40 52 56 58 60 62 > true count=831, estimated count=1988, Key=771272
[1569] - <25 29 36 40 52 58 60 62 74 > true count=1980, estimated count=1992, Key=796298
[1570] - <2 5 21 29 31 36 40 44 46 58 > true count=165, estimated count=1958, Key=573806
[1571] - <7 25 29 34 46 48 52 58 > true count=1965, estimated count=1966, Key=645377
[1572] - <52 58 68 > true count=1980, estimated count=1984, Key=115350
[1573] - <3 7 25 29 34 36 40 48 52 56 58 60 62 > true count=1996, estimated count=2032, Key=1091448
[1574] - <2 5 21 29 31 36 44 46 52 58 > true count=163, estimated count=1958, Key=594774
[1575] - <7 29 34 36 40 46 48 52 58 60 66 > true count=2031, estimated count=2161, Key=853354
[1576] - <29 36 40 48 52 58 60 62 66 74 > true count=1978, estimated count=2009, Key=907561
[1577] - <3 9 29 34 36 40 48 52 56 58 60 62 66 > true count=2012, estimated count=2320, Key=1191071
[1578] - <2 3 7 9 21 23 29 31 34 36 40 42 44 48 52 58 64 > true count=96, estimated count=2048, Key=1034741
[1579] - <2 3 9 21 23 25 29 31 36 40 42 44 48 52 58 64 > true count=96, estimated count=2031, Key=1045909
[1580] - <9 25 42 48 52 56 58 > true count=1952, estimated count=1953, Key=760868
[1581] - <2 3 7 17 21 23 25 29 31 36 40 42 44 52 58 64 > true count=97, estimated count=2049, Key=973674
[1582] - <2 3 5 9 21 23 25 29 31 40 42 44 52 58 64 > true count=96, estimated count=1959, Key=989844
[1583] - <29 36 40 48 52 56 58 60 62 66 72 > true count=1987, estimated count=2017, Key=1023031
[1584] - <29 34 40 42 44 52 56 58 60 > true count=1993, estimated count=2017, Key=739115
[1585] - <5 29 36 40 48 52 58 60 74 > true count=1980, estimated count=2004, Key=754952
[1586] - <2 7 21 27 29 36 44 48 52 58 60 66 69 > true count=161, estimated count=1976, Key=1134489
[1587] - <29 34 36 40 48 52 56 58 62 74 > true count=1964, estimated count=1968, Key=833249
[1588] - <2 3 9 21 23 29 31 34 36 40 42 44 52 58 60 64 66 72 75 > true count=95, estimated count=2047, Key=1540715
[1589] - <3 29 36 40 52 56 58 60 62 64 66 > true count=2005, estimated count=2006, Key=983900
[1590] - <2 3 7 15 17 21 23 29 44 52 58 64 > true count=97, estimated count=1958, Key=643293
[1591] - <3 5 25 29 34 36 40 48 52 56 58 60 62 > true count=1959, estimated count=1995, Key=1090354
[1592] - <5 9 29 34 36 40 42 52 58 60 62 66 > true count=1991, estimated count=2081, Key=946735
[1593] - <2 21 29 42 44 46 52 58 > true count=169, estimated count=1964, Key=646468
[1594] - <5 29 38 40 52 56 58 60 62 > true count=1962, estimated count=2024, Key=776166
[1595] - <2 21 29 31 36 40 44 46 58 60 66 > true count=162, estimated count=2051, Key=782691
[1596] - <3 5 7 29 34 36 42 52 56 58 > true count=1964, estimated count=1964, Key=579168
[1597] - <5 7 29 40 48 58 74 > true count=1962, estimated count=1966, Key=785999
[1598] - <7 9 29 34 40 52 56 58 60 62 64 > true count=1990, estimated count=2027, Key=888709
[1599] - <2 7 9 21 29 31 36 40 44 58 60 62 > true count=161, estimated count=2019, Key=792041
[1600] - <2 7 21 29 40 44 46 52 58 60 > true count=161, estimated count=1985, Key=663845
[1601] - <3 27 29 36 48 52 58 60 66 > true count=816, estimated count=2017, Key=732905
[1602] - <5 29 36 40 46 48 52 58 60 62 66 > true count=2015, estimated count=2019, Key=908680
[1603] - <7 29 36 52 54 56 58 60 > true count=1102, estimated count=2027, Key=769210
[1604] - <5 9 29 34 36 44 52 56 58 > true count=1974, estimated count=1980, Key=626533
[1605] - <3 29 34 36 40 42 52 56 58 64 > true count=1963, estimated count=1964, Key=730092
[1606] - <7 9 27 29 52 58 60 66 > true count=815, estimated count=1958, Key=711882
[1607] - <7 29 36 42 46 48 58 > true count=1956, estimated count=1956, Key=698580
[1608] - <2 9 25 29 44 52 58 60 66 > true count=493, estimated count=1971, Key=693195
[1609] - <27 29 52 58 74 > true count=838, estimated count=1981, Key=398818
[1610] - <3 7 27 29 40 52 58 60 66 > true count=808, estimated count=1990, Key=683564
[1611] - <7 29 31 34 40 52 56 58 60 62 66 > true count=2008, estimated count=2009, Key=906093
[1612] - <7 29 40 42 44 56 58 62 > true count=1970, estimated count=1970, Key=726708
[1613] - <29 34 36 40 52 56 58 60 66 74 > true count=1962, estimated count=2052, Key=869601
[1614] - <2 5 9 21 29 44 58 60 62 66 > true count=161, estimated count=1977, Key=664442
[1615] - <3 7 9 25 29 36 40 52 58 60 62 > true count=1994, estimated count=2015, Key=679279
[1616] - <9 29 36 40 48 58 74 > true count=1959, estimated count=1967, Key=806640
[1617] - <5 27 29 34 40 48 52 58 > true count=813, estimated count=1965, Key=629975
[1618] - <2 27 29 40 44 48 58 62 > true count=475, estimated count=1965, Key=679456
[1619] - <2 27 29 36 44 48 58 62 > true count=477, estimated count=1972, Key=671484
[1620] - <7 9 29 34 36 40 42 48 52 56 58 60 > true count=1969, estimated count=2003, Key=914069
[1621] - <2 5 21 25 27 29 36 44 48 52 58 > true count=165, estimated count=1972, Key=621401
[1622] - <2 3 21 23 27 29 31 40 42 44 52 58 64 > true count=90, estimated count=2031, Key=957766
[1623] - <29 34 36 52 54 58 62 > true count=1126, estimated count=1989, Key=796753
[1624] - <7 29 34 36 40 46 52 58 60 62 66 > true count=2001, estimated count=2112, Key=874596
[1625] - <5 9 25 29 34 36 40 48 52 58 60 62 66 > true count=1988, estimated count=2337, Key=1118810
[1626] - <29 31 34 36 40 48 52 56 58 60 66 > true count=1993, estimated count=2013, Key=879320
[1627] - <29 38 40 48 52 58 62 > true count=1959, estimated count=1966, Key=790387
[1628] - <7 29 40 48 52 54 58 60 > true count=1103, estimated count=2004, Key=753494
[1629] - <2 21 27 29 36 40 44 52 58 62 > true count=183, estimated count=1979, Key=647173
[1630] - <5 29 40 46 52 58 60 64 > true count=1981, estimated count=1982, Key=772676
[1631] - <5 9 29 40 52 58 62 74 > true count=1974, estimated count=1988, Key=745111
[1632] - <2 9 29 40 44 48 56 58 60 > true count=492, estimated count=1971, Key=693584
[1633] - <3 7 29 31 40 52 56 58 60 62 66 > true count=1989, estimated count=1996, Key=885618
[1634] - <29 34 52 54 58 60 74 > true count=862, estimated count=1962, Key=891613
[1635] - <2 7 29 40 44 52 56 58 60 62 66 > true count=493, estimated count=2019, Key=914550
[1636] - <2 5 29 40 44 46 52 58 60 > true count=510, estimated count=2137, Key=666550
[1637] - <7 29 34 36 40 46 52 56 58 60 66 > true count=1975, estimated count=2609, Key=871042
[1638] - <29 34 36 40 48 52 56 58 60 66 72 > true count=1982, estimated count=2128, Key=965819
[1639] - <7 29 34 36 40 42 52 56 58 60 62 64 > true count=1989, estimated count=2013, Key=1024682
[1640] - <2 7 25 29 36 44 48 52 56 58 60 > true count=490, estimated count=1976, Key=782635
[1641] - <2 3 7 29 40 44 52 58 60 62 > true count=537, estimated count=2164, Key=674535
[1642] - <2 3 5 7 17 21 23 29 34 36 40 42 44 52 58 64 > true count=98, estimated count=1965, Key=925927
[1643] - <2 9 34 40 44 48 58 60 > true count=491, estimated count=1970, Key=675753
[1644] - <3 9 25 29 36 40 48 52 58 60 66 > true count=2016, estimated count=2037, Key=784916
[1645] - <29 40 46 52 58 60 62 64 > true count=2002, estimated count=2015, Key=830547
[1646] - <9 29 38 40 52 58 60 > true count=1972, estimated count=1973, Key=758200
[1647] - <7 29 31 36 40 48 52 56 58 60 62 > true count=2003, estimated count=2025, Key=866545
[1648] - <9 29 34 40 46 52 56 58 62 > true count=1974, estimated count=1984, Key=731592
[1649] - <5 40 48 52 56 58 60 74 > true count=1955, estimated count=1981, Key=811489
[1650] - <9 29 34 36 40 48 52 58 60 62 64 > true count=2000, estimated count=2017, Key=877774
[1651] - <7 9 29 31 36 40 52 56 58 60 > true count=1958, estimated count=1974, Key=679972
[1652] - <3 5 7 25 29 34 40 52 58 60 62 66 > true count=2011, estimated count=2022, Key=849999
[1653] - <5 7 29 34 36 40 44 52 58 60 62 66 > true count=1966, estimated count=2055, Key=954483
[1654] - <9 29 36 40 44 48 52 58 60 66 > true count=2011, estimated count=2249, Key=776564
[1655] - <7 29 36 40 48 58 60 66 74 > true count=1961, estimated count=1962, Key=785288
[1656] - <29 34 40 42 52 58 60 64 66 72 > true count=2021, estimated count=2095, Key=892053
[1657] - <2 5 9 29 34 40 44 52 58 62 > true count=519, estimated count=2019, Key=610801
[1658] - <7 29 34 48 52 58 62 74 > true count=1970, estimated count=1972, Key=778142
[1659] - <3 7 9 25 29 36 48 52 56 58 60 > true count=1959, estimated count=1975, Key=707109
